Brand,Competitor,MRO id,Part Number,Our Price,Their Price
Baldor,sqone,24968,L5005A,604.99,586.71
Baldor,sqone,24971,UCLE3145,603.35,552.79
Baldor,sqone,24973,CWAM3556,601.71,583.53
Baldor,sqone,24978,EM3665T,630.13,621.28
Baldor,sqone,24984,BM3542,616.47,597.84
Baldor,sqone,24992,VM7007A,595.15,577.17
Baldor,sqone,24993,CECP3584T,612.64,594.13
Baldor,sqone,24996,CM7034,594.06,576.11
Baldor,sqone,25000,M3714T-8,608.27,589.89
Baldor,sqone,25001,VEWDM3554T,611.55,593.07
Baldor,sqone,25002,CEWDM3554T,609.36,590.95
Baldor,sqone,25003,AEM3686-4,744.35,721.86
Baldor,sqone,25007,VECP3584T,607.72,589.36
Baldor,sqone,25008,VECP3584T-4,607.72,589.36
Baldor,sqone,25010,VEWDM3554,606.63,588.30
Baldor,sqone,25015,UCCE345,600.62,582.47
Baldor,sqone,25016,VM7034,589.14,571.34
Baldor,sqone,25017,M3233,600.07,581.94
Baldor,sqone,25020,VM7034T,636.14,616.92
Baldor,sqone,25021,VM7034T-5,636.14,616.92
Baldor,sqone,25031,CECP3581T,600.62,582.47
Baldor,sqone,25033,JMM3311T-5,631.22,612.15
Baldor,sqone,25036,M3312T-8,598.43,580.35
Baldor,sqone,25037,UCL345,593.51,575.58
Baldor,sqone,25042,L3609T,582.03,564.45
Baldor,sqone,25043,M1021T,582.03,564.45
Baldor,sqone,25044,M1221T,582.03,564.45
Baldor,sqone,25045,VESWDM3546,598.43,580.35
Baldor,sqone,25046,VECP3581,597.88,579.82
Baldor,sqone,25047,VECP3581-4,597.88,579.82
Baldor,sqone,25048,VECP3581T,597.88,579.82
Baldor,sqone,25050,VM3614,638.87,516.56
Baldor,sqone,25051,CL5007A-50,579.85,562.33
Baldor,sqone,25053,VBM3112,593.51,575.58
Baldor,sqone,25062,M7007A,572.20,554.91
Baldor,sqone,25066,UCL3145,570.01,552.79
Baldor,sqone,25074,CEWDM3546T,582.03,564.45
