Brand,Competitor,MRO id,Part Number,MRO Price,New Price,Date Scraped,Old Price,Previous Date,Percentage Change
Dodge,plccenter,117960,22404,39.26,56.00,2014-01-05,55.50,2013-12-29,+00.90 %
Dodge,plccenter,117961,22226,98.13,139.50,2014-01-05,139.00,2013-12-29,+00.36 %
Dodge,plccenter,117963,9009,222.44,307.50,2014-01-05,295.00,2013-12-29,+04.24 %
Dodge,plccenter,117971,11463,2151.31,3183.00,2014-01-05,3082.00,2013-12-29,+03.28 %
Dodge,plccenter,117973,8045,79.73,113.50,2014-01-05,113.00,2013-12-29,+00.44 %
Dodge,plccenter,117974,10605,139.68,207.00,2014-01-05,200.50,2013-12-29,+03.24 %
Dodge,plccenter,117975,9199,49.97,74.00,2014-01-05,72.00,2013-12-29,+02.78 %
Dodge,plccenter,117976,854,91.98,136.50,2014-01-05,132.00,2013-12-29,+03.41 %
Dodge,plccenter,117977,782,114.69,170.00,2014-01-05,164.50,2013-12-29,+03.34 %
Dodge,plccenter,117978,586,56.21,83.50,2014-01-05,81.00,2013-12-29,+03.09 %
Dodge,plccenter,117979,690,286.16,423.50,2014-01-05,410.00,2013-12-29,+03.29 %
Dodge,plccenter,117980,612,114.12,169.00,2014-01-05,163.50,2013-12-29,+03.36 %
Dodge,plccenter,117981,4995,466.13,663.00,2014-01-05,659.00,2013-12-29,+00.61 %
Dodge,plccenter,117982,22233,73.60,105.00,2014-01-05,104.00,2013-12-29,+00.96 %
Dodge,plccenter,117983,4252,23.31,33.20,2014-01-05,33.00,2013-12-29,+00.61 %
Dodge,plccenter,117984,22004,24.53,34.90,2014-01-05,34.70,2013-12-29,+00.58 %
Dodge,plccenter,117990,432,5962.62,8085.00,2014-01-05,7976.00,2013-12-29,+01.37 %
Dodge,plccenter,118049,115984,168.59,278.50,2014-01-05,273.50,2013-12-29,+01.83 %
Dodge,plccenter,118053,119432,17.27,28.50,2014-01-05,28.00,2013-12-29,+01.79 %
Dodge,plccenter,118054,117510,1458.60,2408.00,2014-01-05,2365.00,2013-12-29,+01.82 %
Dodge,plccenter,118055,117486,1458.60,2408.00,2014-01-05,2365.00,2013-12-29,+01.82 %
Dodge,plccenter,118056,117489,1458.60,2408.00,2014-01-05,2365.00,2013-12-29,+01.82 %
Dodge,plccenter,118057,117487,1458.60,2408.00,2014-01-05,2365.00,2013-12-29,+01.82 %
Dodge,plccenter,118058,119411,53.58,88.50,2014-01-05,87.00,2013-12-29,+01.72 %
Dodge,plccenter,118060,117526,2396.28,3955.00,2014-01-05,3885.00,2013-12-29,+01.80 %
Dodge,plccenter,118061,117527,2396.28,3955.00,2014-01-05,3885.00,2013-12-29,+01.80 %
Dodge,plccenter,118062,117508,2396.28,3955.00,2014-01-05,3885.00,2013-12-29,+01.80 %
Dodge,plccenter,118063,117523,2396.28,3955.00,2014-01-05,3885.00,2013-12-29,+01.80 %
Dodge,plccenter,118064,117504,2396.28,3955.00,2014-01-05,3885.00,2013-12-29,+01.80 %
Dodge,plccenter,118065,117520,2396.28,3955.00,2014-01-05,3885.00,2013-12-29,+01.80 %
Dodge,plccenter,118066,119413,62.51,103.50,2014-01-05,101.50,2013-12-29,+01.97 %
Dodge,plccenter,118067,119412,57.15,94.50,2014-01-05,93.00,2013-12-29,+01.61 %
Dodge,plccenter,118068,119434,19.05,31.50,2014-01-05,30.90,2013-12-29,+01.94 %
Dodge,plccenter,118069,119414,64.30,106.50,2014-01-05,104.50,2013-12-29,+01.91 %
Dodge,plccenter,118070,119436,21.43,35.40,2014-01-05,34.80,2013-12-29,+01.72 %
Dodge,plccenter,118071,119421,22.02,36.40,2014-01-05,35.80,2013-12-29,+01.68 %
Dodge,plccenter,118072,119416,68.77,113.50,2014-01-05,111.50,2013-12-29,+01.79 %
Dodge,plccenter,118073,119437,22.92,37.90,2014-01-05,37.20,2013-12-29,+01.88 %
Dodge,plccenter,118074,119039,11.47,19.00,2014-01-05,18.60,2013-12-29,+02.15 %
Dodge,plccenter,118075,117115,18.30,30.30,2014-01-05,29.70,2013-12-29,+02.02 %
Dodge,plccenter,118076,119409,62.66,103.50,2014-01-05,102.00,2013-12-29,+01.47 %
Dodge,plccenter,118077,119423,36.62,60.50,2014-01-05,59.50,2013-12-29,+01.68 %
Dodge,plccenter,118078,119418,109.40,181.00,2014-01-05,177.50,2013-12-29,+01.97 %
Dodge,plccenter,118079,119429,65.49,108.50,2014-01-05,106.50,2013-12-29,+01.88 %
Dodge,plccenter,118081,117179,27.53,45.50,2014-01-05,44.70,2013-12-29,+01.79 %
Dodge,plccenter,118082,119419,163.72,270.50,2014-01-05,265.50,2013-12-29,+01.88 %
Dodge,plccenter,118083,117183,40.19,66.50,2014-01-05,65.50,2013-12-29,+01.53 %
Dodge,plccenter,118084,117182,40.19,66.50,2014-01-05,65.50,2013-12-29,+01.53 %
Dodge,plccenter,118085,117506,1473.49,2432.00,2014-01-05,2389.00,2013-12-29,+01.80 %
Dodge,plccenter,118086,117480,736.74,1216.00,2014-01-05,1195.00,2013-12-29,+01.76 %
Dodge,plccenter,118087,117479,736.74,1216.00,2014-01-05,1195.00,2013-12-29,+01.76 %
Dodge,plccenter,118088,117482,736.74,1216.00,2014-01-05,1195.00,2013-12-29,+01.76 %
Dodge,plccenter,118089,117488,736.74,1216.00,2014-01-05,1195.00,2013-12-29,+01.76 %
Dodge,plccenter,118090,117483,736.74,1216.00,2014-01-05,1195.00,2013-12-29,+01.76 %
Dodge,plccenter,118091,117484,736.74,1216.00,2014-01-05,1195.00,2013-12-29,+01.76 %
Dodge,plccenter,118092,117731,156.28,258.00,2014-01-05,253.50,2013-12-29,+01.78 %
Dodge,plccenter,118093,117730,156.28,258.00,2014-01-05,253.50,2013-12-29,+01.78 %
Dodge,plccenter,118094,117497,613.21,1012.00,2014-01-05,994.50,2013-12-29,+01.76 %
Dodge,plccenter,118095,117505,1226.42,2024.00,2014-01-05,1989.00,2013-12-29,+01.76 %
Dodge,plccenter,118096,117498,613.21,1012.00,2014-01-05,994.50,2013-12-29,+01.76 %
Dodge,plccenter,118097,117491,613.21,1012.00,2014-01-05,994.50,2013-12-29,+01.76 %
Dodge,plccenter,118098,117495,613.21,1012.00,2014-01-05,994.50,2013-12-29,+01.76 %
Dodge,plccenter,118099,117496,613.21,1012.00,2014-01-05,994.50,2013-12-29,+01.76 %
Dodge,plccenter,118102,119422,29.77,49.20,2014-01-05,48.30,2013-12-29,+01.86 %
Dodge,plccenter,118104,40019,3.80,7.04,2014-01-05,6.83,2013-12-29,+03.07 %
Dodge,plccenter,118105,40024,5.63,10.50,2014-01-05,10.20,2013-12-29,+02.94 %
Dodge,plccenter,118106,40021,4.09,7.59,2014-01-05,7.36,2013-12-29,+03.12 %
Dodge,plccenter,118107,40027,7.60,14.10,2014-01-05,13.70,2013-12-29,+02.92 %
Dodge,plccenter,118108,40015,2.97,5.50,2014-01-05,5.33,2013-12-29,+03.19 %
Dodge,plccenter,118109,40022,4.21,7.81,2014-01-05,7.57,2013-12-29,+03.17 %
Dodge,plccenter,118110,40016,3.20,5.94,2014-01-05,5.76,2013-12-29,+03.13 %
Dodge,plccenter,118111,40017,3.50,6.49,2014-01-05,6.29,2013-12-29,+03.18 %
Dodge,plccenter,118112,40026,7.36,13.70,2014-01-05,13.30,2013-12-29,+03.01 %
Dodge,plccenter,118113,40020,3.91,7.26,2014-01-05,7.04,2013-12-29,+03.12 %
Dodge,plccenter,118115,40025,5.76,10.70,2014-01-05,10.40,2013-12-29,+02.88 %
Dodge,plccenter,118117,40029,8.13,15.10,2014-01-05,14.70,2013-12-29,+02.72 %
Dodge,plccenter,118118,40033,12.17,22.60,2014-01-05,21.90,2013-12-29,+03.20 %
Dodge,plccenter,118119,40031,10.09,18.70,2014-01-05,18.20,2013-12-29,+02.75 %
Dodge,plccenter,118120,40030,9.79,18.20,2014-01-05,17.60,2013-12-29,+03.41 %
Dodge,plccenter,118121,40034,22.84,42.40,2014-01-05,41.10,2013-12-29,+03.16 %
Dodge,plccenter,118125,40032,11.87,22.00,2014-01-05,21.40,2013-12-29,+02.80 %
Dodge,plccenter,118126,40002,0.94,1.76,2014-01-05,1.71,2013-12-29,+02.92 %
Dodge,plccenter,118127,40001,0.89,1.65,2014-01-05,1.60,2013-12-29,+03.12 %
Dodge,plccenter,118128,40010,1.60,2.97,2014-01-05,2.88,2013-12-29,+03.13 %
Dodge,plccenter,118129,40004,1.03,1.93,2014-01-05,1.87,2013-12-29,+03.21 %
Dodge,plccenter,118130,40005,1.07,1.98,2014-01-05,1.92,2013-12-29,+03.13 %
Dodge,plccenter,118131,40012,1.87,3.47,2014-01-05,3.36,2013-12-29,+03.27 %
Dodge,plccenter,118132,40011,1.78,3.30,2014-01-05,3.20,2013-12-29,+03.12 %
Dodge,plccenter,118133,40013,2.08,3.85,2014-01-05,3.73,2013-12-29,+03.22 %
Dodge,plccenter,118134,10078,22.99,42.70,2014-01-05,41.40,2013-12-29,+03.14 %
Dodge,plccenter,118135,10080,24.30,45.10,2014-01-05,43.70,2013-12-29,+03.20 %
Dodge,plccenter,118136,10081,25.42,47.20,2014-01-05,45.80,2013-12-29,+03.06 %
Dodge,plccenter,118137,10077,22.13,41.10,2014-01-05,39.80,2013-12-29,+03.27 %
Dodge,plccenter,118138,10076,20.82,38.70,2014-01-05,37.50,2013-12-29,+03.20 %
Dodge,plccenter,118139,10084,29.50,55.00,2014-01-05,53.50,2013-12-29,+02.80 %
Dodge,plccenter,118140,10021,19.36,35.90,2014-01-05,34.80,2013-12-29,+03.16 %
Dodge,plccenter,118141,10089,35.14,65.50,2014-01-05,63.50,2013-12-29,+03.15 %
Dodge,plccenter,118142,10097,45.56,84.50,2014-01-05,82.00,2013-12-29,+03.05 %
Dodge,plccenter,118143,10093,41.63,77.50,2014-01-05,75.00,2013-12-29,+03.33 %
Dodge,plccenter,118144,10024,21.34,39.60,2014-01-05,38.40,2013-12-29,+03.13 %
Dodge,plccenter,118145,10092,39.04,72.50,2014-01-05,70.50,2013-12-29,+02.84 %
Dodge,plccenter,118146,10036,39.38,73.50,2014-01-05,71.00,2013-12-29,+03.52 %
Dodge,plccenter,118147,10104,58.13,108.00,2014-01-05,105.00,2013-12-29,+02.86 %
