Brand,Competitor,MRO id,Part Number,MRO Price,New Price,Date Scraped,Old Price,Previous Date,Percentage Change
Baldor,sqone,24098,VFDL3612TM,1106.14,1072.72,2013-11-18,1127.63,2013-11-03,-04.87 %
Baldor,sqone,24102,L1512T,1100.13,1066.89,2013-11-18,1121.40,2013-11-03,-04.86 %
Baldor,sqone,24103,WCL1509T,797.98,1066.89,2013-11-18,1771.44,2013-11-03,-39.77 %
Baldor,sqone,24104,EFM2513T,1130.73,1222.18,2013-11-18,2029.28,2013-11-03,-39.77 %
Baldor,sqone,24105,EFM2513T-8,1158.60,1222.18,2013-11-18,2029.28,2013-11-03,-39.77 %
Baldor,sqone,24108,EM2513T-8,1158.60,1123.60,2013-11-18,1865.60,2013-11-03,-39.77 %
Baldor,sqone,24109,FM2515T-8,1126.91,1092.86,2013-11-18,1814.56,2013-11-03,-39.77 %
Baldor,sqone,24110,M2515T,969.13,1226.42,2013-11-18,2036.32,2013-11-03,-39.77 %
Baldor,sqone,24112,M2515T-8,1126.91,1092.86,2013-11-18,1814.56,2013-11-03,-39.77 %
Baldor,sqone,24118,JML1509T,792.40,1060.00,2013-11-18,1760.00,2013-11-03,-39.77 %
Baldor,sqone,24119,JPL1509T,792.40,1060.00,2013-11-18,1760.00,2013-11-03,-39.77 %
Baldor,sqone,24122,L1511T,1092.48,1059.47,2013-11-18,1113.39,2013-11-03,-04.84 %
Baldor,sqone,24125,M2514T-8,1117.62,1083.85,2013-11-18,1799.60,2013-11-03,-39.77 %
Baldor,sqone,24136,VM8024T,1168.44,1133.14,2013-11-18,1881.44,2013-11-03,-39.77 %
Baldor,sqone,24143,VM7073T,1161.88,1126.78,2013-11-18,1870.88,2013-11-03,-39.77 %
Baldor,sqone,24144,VM2333T-5,1199.01,1332.95,2013-11-18,2213.20,2013-11-03,-39.77 %
Baldor,sqone,24156,FDL3733TM,1052.58,1020.78,2013-11-18,1073.34,2013-11-03,-04.90 %
Baldor,sqone,24167,M2333T,802.50,1162.29,2013-11-18,1929.84,2013-11-03,-39.77 %
Baldor,sqone,24174,VECP3770T,1074.44,1041.98,2013-11-18,1730.08,2013-11-03,-39.77 %
Baldor,sqone,24175,VECP3770T-4,1074.44,1041.98,2013-11-18,1730.08,2013-11-03,-39.77 %
Baldor,sqone,24181,M2333T-8,1067.34,1035.09,2013-11-18,1718.64,2013-11-03,-39.77 %
Baldor,sqone,24186,IDCSWDM3554,1065.70,1033.50,2013-11-18,1716.00,2013-10-20,-39.77 %
Baldor,sqone,24187,IDCSWDM3554T,1065.70,1033.50,2013-11-18,1716.00,2013-10-20,-39.77 %
Baldor,sqone,24188,JMM2513T,697.66,1085.97,2013-11-18,1803.12,2013-11-03,-39.77 %
